Timestamp,Snelheid,Omvang1,Positie1,Omvang2,Positie2,Relatie
15:35:14.459515,4.0,75.0,-45.0,60.0,-90.0,45.0
15:35:25.795189,4.0,75.0,45.0,60.0,-75.0,30.0
15:35:37.115931,9.0,45.0,-15.0,15.0,15.0,-30.0
15:35:48.423509,1.0,60.0,15.0,15.0,15.0,-90.0
15:35:59.729151,8.0,45.0,60.0,45.0,15.0,-75.0
15:36:11.040669,3.0,15.0,0.0,30.0,45.0,-75.0
15:36:22.354283,4.0,60.0,0.0,75.0,15.0,75.0
15:36:33.678330,1.0,30.0,75.0,15.0,15.0,-30.0
15:36:44.998539,3.0,60.0,0.0,60.0,-15.0,-30.0
15:36:56.322667,0.0,15.0,75.0,0.0,-30.0,-15.0
15:37:07.649600,8.0,75.0,75.0,0.0,30.0,-15.0
15:37:18.964580,4.0,75.0,30.0,15.0,-15.0,0.0
15:37:30.280843,5.0,60.0,60.0,75.0,45.0,-15.0
15:37:41.591571,8.0,60.0,75.0,0.0,-75.0,0.0
15:37:52.905087,4.0,15.0,-75.0,60.0,-60.0,-90.0
15:38:04.217257,2.0,75.0,-90.0,15.0,-15.0,15.0
15:38:15.519830,8.0,0.0,-90.0,75.0,-90.0,-90.0
15:38:26.829540,4.0,15.0,0.0,75.0,-75.0,60.0
15:38:38.155375,4.0,0.0,60.0,75.0,30.0,-75.0
15:38:49.469488,3.0,45.0,-60.0,15.0,-45.0,60.0
15:39:00.770039,0.0,45.0,45.0,30.0,60.0,-60.0
15:39:12.077107,5.0,30.0,-75.0,75.0,-90.0,-30.0
15:39:23.396709,3.0,15.0,-15.0,30.0,-75.0,75.0
15:39:34.723639,9.0,0.0,-45.0,30.0,0.0,30.0
15:39:46.041695,6.0,0.0,75.0,15.0,-90.0,30.0
15:39:57.360723,5.0,75.0,75.0,30.0,60.0,60.0
15:40:08.663368,3.0,60.0,-75.0,45.0,0.0,-15.0
15:40:19.981168,4.0,60.0,-60.0,30.0,-90.0,-45.0
15:40:31.292866,2.0,30.0,-15.0,45.0,0.0,60.0
15:40:42.606040,8.0,30.0,75.0,75.0,0.0,-75.0
15:40:53.926863,5.0,75.0,-60.0,15.0,0.0,60.0
15:41:05.264354,2.0,30.0,-30.0,60.0,60.0,-30.0
15:41:16.584590,4.0,0.0,-45.0,75.0,-60.0,-75.0
15:41:27.902083,7.0,15.0,-30.0,30.0,-75.0,15.0
15:41:39.216623,7.0,15.0,15.0,30.0,30.0,0.0
15:41:50.538266,6.0,60.0,45.0,60.0,-15.0,-30.0
15:42:01.860233,3.0,0.0,0.0,30.0,75.0,-15.0
15:42:13.180983,0.0,75.0,-45.0,75.0,45.0,15.0
15:42:24.490088,1.0,15.0,-45.0,30.0,-30.0,-90.0
15:42:35.826309,2.0,0.0,30.0,75.0,-45.0,15.0
15:42:47.149537,7.0,30.0,-15.0,60.0,-45.0,60.0
15:42:58.474911,1.0,0.0,0.0,45.0,-75.0,75.0
15:43:09.786357,1.0,75.0,15.0,15.0,-15.0,-45.0
15:43:21.106092,7.0,0.0,45.0,15.0,15.0,-60.0
15:43:32.420699,0.0,0.0,-15.0,15.0,-75.0,15.0
15:43:43.734339,5.0,45.0,-45.0,30.0,-15.0,-60.0
15:43:55.043775,3.0,0.0,0.0,15.0,-60.0,45.0
15:44:06.355235,4.0,15.0,-60.0,60.0,-75.0,-90.0
15:44:17.679941,4.0,0.0,-15.0,75.0,-75.0,30.0
15:44:28.987857,0.0,60.0,-45.0,30.0,-15.0,-45.0
15:44:40.292267,9.0,15.0,0.0,75.0,-30.0,0.0
15:44:51.612004,6.0,45.0,-30.0,0.0,-75.0,45.0
15:45:02.928992,2.0,15.0,-30.0,45.0,15.0,75.0
15:45:14.261691,0.0,30.0,45.0,75.0,-30.0,-30.0
15:45:25.578554,2.0,75.0,0.0,75.0,-75.0,-15.0
15:45:36.912310,8.0,45.0,45.0,30.0,45.0,15.0
15:45:48.230958,2.0,45.0,45.0,45.0,0.0,0.0
15:45:59.549925,9.0,0.0,75.0,75.0,60.0,-30.0
15:46:10.867720,5.0,60.0,15.0,45.0,15.0,45.0
15:46:22.183980,5.0,0.0,75.0,0.0,45.0,-15.0
15:46:33.489012,2.0,15.0,-60.0,30.0,-15.0,0.0
15:46:44.808950,0.0,75.0,75.0,60.0,15.0,30.0
15:46:56.119511,1.0,15.0,60.0,60.0,0.0,30.0
15:47:07.431250,6.0,30.0,15.0,0.0,-45.0,-60.0
15:47:18.741189,3.0,45.0,60.0,0.0,-15.0,60.0
15:47:30.057088,5.0,30.0,-60.0,45.0,15.0,-60.0
15:47:41.376149,8.0,15.0,30.0,75.0,15.0,15.0
15:47:52.690166,2.0,45.0,-90.0,15.0,-60.0,-30.0
15:48:04.017065,0.0,15.0,-75.0,15.0,60.0,-60.0
15:48:15.336193,9.0,30.0,-75.0,30.0,60.0,-90.0
15:48:26.647965,0.0,30.0,-90.0,60.0,60.0,0.0
15:48:37.960079,9.0,45.0,-30.0,0.0,15.0,-30.0
15:48:49.265646,6.0,45.0,-90.0,30.0,60.0,0.0
15:49:00.575617,2.0,75.0,30.0,60.0,-60.0,-15.0
15:49:11.895356,0.0,45.0,-75.0,30.0,45.0,0.0
15:49:23.211522,4.0,60.0,-60.0,15.0,-75.0,-90.0
15:49:34.522455,5.0,0.0,-15.0,75.0,-15.0,-75.0
15:49:45.837170,3.0,15.0,75.0,45.0,45.0,0.0
15:49:57.146728,2.0,0.0,30.0,0.0,45.0,-15.0
15:50:08.469125,5.0,45.0,60.0,60.0,0.0,75.0
15:50:19.786702,9.0,45.0,-45.0,60.0,0.0,30.0
15:50:31.116009,4.0,75.0,60.0,60.0,-30.0,-30.0
15:50:42.431256,0.0,75.0,-30.0,15.0,75.0,45.0
15:50:53.748845,7.0,0.0,-30.0,30.0,-90.0,0.0
15:51:05.054987,4.0,30.0,-90.0,0.0,-90.0,-75.0
15:51:16.368726,5.0,75.0,-75.0,75.0,45.0,75.0
15:51:27.676397,3.0,45.0,15.0,30.0,60.0,-75.0
15:51:38.991359,6.0,60.0,15.0,30.0,-90.0,-15.0
15:51:50.307398,7.0,15.0,60.0,0.0,45.0,-15.0
15:52:01.628588,3.0,45.0,-15.0,15.0,15.0,45.0
15:52:12.954531,6.0,75.0,15.0,60.0,30.0,-60.0
15:52:24.266979,7.0,75.0,-90.0,30.0,-45.0,-45.0
15:52:35.588316,6.0,15.0,-30.0,45.0,60.0,0.0
15:52:46.895126,7.0,0.0,-75.0,45.0,-15.0,60.0
15:52:58.211684,2.0,45.0,30.0,0.0,45.0,-90.0
15:53:09.523829,4.0,75.0,60.0,75.0,30.0,-45.0
15:53:20.856624,0.0,15.0,15.0,30.0,-45.0,-75.0
