Timestamp,Snelheid,Omvang1,Positie1,Omvang2,Positie2,Relatie
11:46:34.304654,8.0,30.0,-45.0,60.0,-75.0,-60.0
11:46:45.614049,4.0,60.0,-75.0,30.0,45.0,-30.0
11:46:56.917641,8.0,15.0,0.0,45.0,-90.0,75.0
11:47:08.236353,8.0,15.0,-60.0,45.0,-60.0,-30.0
11:47:19.554820,1.0,60.0,15.0,60.0,75.0,15.0
11:47:30.866505,0.0,60.0,-75.0,15.0,-75.0,-60.0
11:47:42.177635,2.0,75.0,-90.0,30.0,60.0,-75.0
11:47:53.482486,8.0,15.0,30.0,45.0,45.0,75.0
11:48:04.795887,7.0,60.0,30.0,60.0,60.0,-75.0
11:48:16.102708,5.0,15.0,-30.0,15.0,0.0,15.0
11:48:27.406084,5.0,15.0,75.0,60.0,75.0,15.0
11:48:38.717759,0.0,15.0,-30.0,75.0,-60.0,-90.0
11:48:50.026661,9.0,0.0,75.0,0.0,-75.0,60.0
11:49:01.338402,3.0,75.0,-75.0,75.0,15.0,0.0
11:49:12.636816,5.0,75.0,75.0,30.0,-15.0,-60.0
11:49:23.943874,3.0,30.0,-60.0,30.0,60.0,0.0
11:49:35.247501,5.0,60.0,15.0,45.0,0.0,-75.0
11:49:46.568747,7.0,75.0,0.0,30.0,0.0,45.0
11:49:57.881111,3.0,30.0,-75.0,60.0,-60.0,60.0
11:50:09.184906,6.0,45.0,60.0,30.0,-75.0,-75.0
11:50:20.503134,8.0,15.0,45.0,0.0,-30.0,-30.0
11:50:31.813537,0.0,60.0,-75.0,0.0,75.0,15.0
11:50:43.129419,7.0,75.0,30.0,0.0,-75.0,-75.0
11:50:54.438190,0.0,0.0,45.0,0.0,30.0,0.0
11:51:05.743373,3.0,0.0,-90.0,30.0,-90.0,15.0
11:51:17.076668,1.0,75.0,15.0,0.0,-30.0,0.0
11:51:28.390864,6.0,30.0,-45.0,75.0,45.0,30.0
11:51:39.703117,1.0,15.0,-60.0,60.0,-30.0,-90.0
11:51:51.018357,6.0,15.0,-75.0,15.0,45.0,60.0
11:52:02.325681,4.0,75.0,-15.0,75.0,-45.0,-30.0
11:52:13.656668,1.0,75.0,-30.0,45.0,45.0,15.0
11:52:24.962876,0.0,60.0,30.0,30.0,60.0,-75.0
11:52:36.268052,1.0,75.0,-45.0,30.0,30.0,-45.0
11:52:47.589799,2.0,30.0,75.0,30.0,-90.0,-90.0
11:52:58.908024,6.0,75.0,-75.0,60.0,-45.0,75.0
11:53:10.223802,1.0,60.0,0.0,30.0,-90.0,-60.0
11:53:21.547868,8.0,15.0,-30.0,75.0,-90.0,60.0
11:53:32.849580,8.0,75.0,-15.0,45.0,-90.0,45.0
11:53:44.155432,5.0,60.0,60.0,60.0,-60.0,-30.0
11:53:55.467505,3.0,15.0,-15.0,45.0,0.0,-45.0
11:54:06.785042,3.0,30.0,0.0,30.0,75.0,-45.0
11:54:18.093031,9.0,0.0,30.0,60.0,45.0,75.0
11:54:29.409366,3.0,30.0,-60.0,30.0,-75.0,0.0
11:54:40.726208,9.0,75.0,-30.0,0.0,-90.0,30.0
11:54:52.044015,5.0,60.0,75.0,0.0,45.0,-90.0
11:55:03.360088,8.0,30.0,-90.0,45.0,-15.0,0.0
11:55:14.675565,4.0,75.0,-60.0,75.0,60.0,-60.0
11:55:25.984587,9.0,45.0,75.0,30.0,-15.0,15.0
11:55:37.291192,8.0,0.0,30.0,75.0,0.0,-30.0
11:55:48.605961,9.0,15.0,-90.0,30.0,-15.0,60.0
11:55:59.928264,8.0,30.0,60.0,15.0,45.0,-90.0
11:56:11.255905,3.0,45.0,45.0,30.0,45.0,75.0
11:56:22.566126,2.0,0.0,0.0,75.0,45.0,60.0
11:56:33.884279,1.0,30.0,-90.0,15.0,0.0,75.0
11:56:45.185021,3.0,75.0,-45.0,45.0,-30.0,15.0
11:56:56.498982,2.0,75.0,-30.0,45.0,45.0,-60.0
11:57:07.804702,7.0,15.0,15.0,75.0,-45.0,15.0
11:57:19.118621,0.0,75.0,45.0,60.0,-15.0,-60.0
11:57:30.447893,8.0,15.0,0.0,60.0,60.0,-60.0
11:57:41.751187,5.0,30.0,45.0,15.0,-15.0,-15.0
11:57:53.066594,3.0,75.0,-30.0,30.0,-30.0,-75.0
11:58:04.388332,0.0,30.0,30.0,0.0,75.0,30.0
11:58:15.696613,4.0,15.0,15.0,15.0,75.0,0.0
11:58:27.004145,2.0,15.0,60.0,75.0,45.0,45.0
11:58:38.306878,6.0,75.0,-30.0,0.0,-15.0,-15.0
11:58:49.621359,3.0,60.0,-90.0,0.0,45.0,-45.0
11:59:00.936800,6.0,0.0,75.0,75.0,60.0,-15.0
11:59:12.241195,4.0,45.0,75.0,60.0,-75.0,-90.0
11:59:23.543013,6.0,60.0,-15.0,0.0,-30.0,-30.0
11:59:34.848387,3.0,0.0,75.0,60.0,-15.0,75.0
11:59:46.155456,2.0,75.0,-45.0,75.0,60.0,15.0
11:59:57.470135,1.0,75.0,0.0,30.0,30.0,0.0
12:00:08.799023,0.0,60.0,-75.0,60.0,75.0,-90.0
12:00:20.111414,7.0,30.0,-30.0,15.0,-60.0,-60.0
12:00:31.430524,8.0,15.0,75.0,0.0,30.0,-45.0
12:00:42.738531,6.0,15.0,-30.0,75.0,-45.0,-90.0
12:00:54.062352,9.0,15.0,-15.0,30.0,0.0,15.0
12:01:05.363486,9.0,60.0,-75.0,30.0,-60.0,45.0
12:01:16.674621,3.0,15.0,-45.0,30.0,75.0,0.0
12:01:27.988985,8.0,60.0,15.0,0.0,75.0,-30.0
12:01:39.302791,6.0,30.0,-30.0,45.0,15.0,60.0
12:01:50.610797,4.0,15.0,30.0,15.0,45.0,30.0
12:02:01.915130,5.0,75.0,-75.0,75.0,-75.0,-45.0
12:02:13.245803,7.0,45.0,75.0,75.0,0.0,30.0
12:02:24.565860,4.0,15.0,-90.0,15.0,0.0,-15.0
12:02:35.897977,0.0,30.0,-60.0,60.0,-30.0,45.0
12:02:47.214685,5.0,15.0,-75.0,15.0,0.0,0.0
12:02:58.525055,9.0,30.0,60.0,75.0,45.0,60.0
12:03:09.844452,1.0,15.0,-90.0,75.0,60.0,0.0
12:03:21.157960,2.0,75.0,-60.0,15.0,30.0,60.0
12:03:32.462646,5.0,45.0,75.0,15.0,-15.0,-30.0
12:03:43.786825,1.0,60.0,-75.0,30.0,-45.0,-60.0
12:03:55.120156,4.0,75.0,-45.0,45.0,75.0,-15.0
12:04:06.431816,4.0,75.0,15.0,15.0,-45.0,-60.0
12:04:17.754730,8.0,30.0,-15.0,0.0,0.0,45.0
12:04:29.068302,1.0,60.0,15.0,60.0,0.0,45.0
